technology,region,energy_system_scenario,freight_demand_scenario,year,number_of_locomotives,number_of_powertrains,number_of_tender_cars,number_of_freight_cars,cost_per_locomotive ($),cost_per_powertrain ($),cost_per_tender_car ($),cost_per_freight_car ($),train_O&M_cost ($/year)
hydrogen,north_east,business_as_usual,increase_maritime,2050,2205,2205,2205,189007,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,business_as_usual,increase_maritime,2050,2933,2933,2933,189013,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,business_as_usual,increase_maritime,2050,3131,3131,3131,158514,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,business_as_usual,increase_maritime,2050,2598,2598,2598,189709,3500000,3870000,190000,125000,17600000000
hydrogen,central,business_as_usual,increase_maritime,2050,2452,2452,2452,193199,3500000,3870000,190000,125000,17600000000
hydrogen,texas,business_as_usual,increase_maritime,2050,2346,2346,2346,188872,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,business_as_usual,increase_maritime,2050,2684,2684,2684,153361,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,business_as_usual,increase_maritime,2050,2947,2947,2947,201203,3500000,3870000,190000,125000,17600000000
hydrogen,california,business_as_usual,increase_maritime,2050,3273,3273,3273,215774,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,50%_reduction_2050,business_as_usual,2050,2831,2831,2831,183816,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,50%_reduction_2050,business_as_usual,2050,2242,2242,2242,182834,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,50%_reduction_2050,business_as_usual,2050,3063,3063,3063,184567,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,50%_reduction_2050,business_as_usual,2050,3108,3108,3108,214410,3500000,3870000,190000,125000,17600000000
hydrogen,central,50%_reduction_2050,business_as_usual,2050,2912,2912,2912,176899,3500000,3870000,190000,125000,17600000000
hydrogen,texas,50%_reduction_2050,business_as_usual,2050,3259,3259,3259,162773,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,50%_reduction_2050,business_as_usual,2050,2824,2824,2824,169028,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,50%_reduction_2050,business_as_usual,2050,2705,2705,2705,193316,3500000,3870000,190000,125000,17600000000
hydrogen,california,50%_reduction_2050,business_as_usual,2050,3044,3044,3044,198291,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,50%_reduction_2050,agricultual_production_shift,2050,2753,2753,2753,176968,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2050,2240,2240,2240,222752,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,50%_reduction_2050,agricultual_production_shift,2050,2510,2510,2510,159733,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,50%_reduction_2050,agricultual_production_shift,2050,2584,2584,2584,186737,3500000,3870000,190000,125000,17600000000
hydrogen,central,50%_reduction_2050,agricultual_production_shift,2050,2302,2302,2302,155327,3500000,3870000,190000,125000,17600000000
hydrogen,texas,50%_reduction_2050,agricultual_production_shift,2050,2320,2320,2320,184148,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,50%_reduction_2050,agricultual_production_shift,2050,3141,3141,3141,223247,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,50%_reduction_2050,agricultual_production_shift,2050,2420,2420,2420,188317,3500000,3870000,190000,125000,17600000000
hydrogen,california,50%_reduction_2050,agricultual_production_shift,2050,3009,3009,3009,159847,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,50%_reduction_2050,decrease_agricultual_production,2050,2577,2577,2577,152713,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2050,2522,2522,2522,189223,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,50%_reduction_2050,decrease_agricultual_production,2050,3169,3169,3169,161874,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,50%_reduction_2050,decrease_agricultual_production,2050,2886,2886,2886,200441,3500000,3870000,190000,125000,17600000000
hydrogen,central,50%_reduction_2050,decrease_agricultual_production,2050,2359,2359,2359,152715,3500000,3870000,190000,125000,17600000000
hydrogen,texas,50%_reduction_2050,decrease_agricultual_production,2050,3195,3195,3195,166707,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,50%_reduction_2050,decrease_agricultual_production,2050,2492,2492,2492,221304,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,50%_reduction_2050,decrease_agricultual_production,2050,2633,2633,2633,164747,3500000,3870000,190000,125000,17600000000
hydrogen,california,50%_reduction_2050,decrease_agricultual_production,2050,2226,2226,2226,153440,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,50%_reduction_2050,population_shift,2050,2633,2633,2633,160064,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,50%_reduction_2050,population_shift,2050,2337,2337,2337,153884,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,50%_reduction_2050,population_shift,2050,2890,2890,2890,214193,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,50%_reduction_2050,population_shift,2050,2275,2275,2275,194493,3500000,3870000,190000,125000,17600000000
hydrogen,central,50%_reduction_2050,population_shift,2050,2232,2232,2232,172116,3500000,3870000,190000,125000,17600000000
hydrogen,texas,50%_reduction_2050,population_shift,2050,3176,3176,3176,164587,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,50%_reduction_2050,population_shift,2050,3139,3139,3139,153199,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,50%_reduction_2050,population_shift,2050,2251,2251,2251,191367,3500000,3870000,190000,125000,17600000000
hydrogen,california,50%_reduction_2050,population_shift,2050,2474,2474,2474,199424,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,50%_reduction_2050,increase_maritime,2050,2636,2636,2636,212823,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,50%_reduction_2050,increase_maritime,2050,2341,2341,2341,188455,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,50%_reduction_2050,increase_maritime,2050,2689,2689,2689,170111,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,50%_reduction_2050,increase_maritime,2050,3099,3099,3099,202629,3500000,3870000,190000,125000,17600000000
hydrogen,central,50%_reduction_2050,increase_maritime,2050,2923,2923,2923,208130,3500000,3870000,190000,125000,17600000000
hydrogen,texas,50%_reduction_2050,increase_maritime,2050,2859,2859,2859,210335,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,50%_reduction_2050,increase_maritime,2050,2245,2245,2245,172905,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,50%_reduction_2050,increase_maritime,2050,2984,2984,2984,152643,3500000,3870000,190000,125000,17600000000
hydrogen,california,50%_reduction_2050,increase_maritime,2050,2938,2938,2938,216449,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,net_zero_2050,business_as_usual,2050,2521,2521,2521,212743,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,net_zero_2050,business_as_usual,2050,2514,2514,2514,151951,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,net_zero_2050,business_as_usual,2050,2508,2508,2508,207339,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,net_zero_2050,business_as_usual,2050,2439,2439,2439,164565,3500000,3870000,190000,125000,17600000000
hydrogen,central,net_zero_2050,business_as_usual,2050,3104,3104,3104,207468,3500000,3870000,190000,125000,17600000000
hydrogen,texas,net_zero_2050,business_as_usual,2050,2319,2319,2319,219302,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,net_zero_2050,business_as_usual,2050,2231,2231,2231,172302,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,net_zero_2050,business_as_usual,2050,2486,2486,2486,209685,3500000,3870000,190000,125000,17600000000
hydrogen,california,net_zero_2050,business_as_usual,2050,3001,3001,3001,167318,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,net_zero_2050,agricultual_production_shift,2050,3018,3018,3018,194614,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,net_zero_2050,agricultual_production_shift,2050,2659,2659,2659,219600,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,net_zero_2050,agricultual_production_shift,2050,2616,2616,2616,159374,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,net_zero_2050,agricultual_production_shift,2050,2419,2419,2419,203873,3500000,3870000,190000,125000,17600000000
hydrogen,central,net_zero_2050,agricultual_production_shift,2050,2488,2488,2488,214927,3500000,3870000,190000,125000,17600000000
hydrogen,texas,net_zero_2050,agricultual_production_shift,2050,3115,3115,3115,204202,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,net_zero_2050,agricultual_production_shift,2050,2452,2452,2452,195507,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,net_zero_2050,agricultual_production_shift,2050,2884,2884,2884,179835,3500000,3870000,190000,125000,17600000000
hydrogen,california,net_zero_2050,agricultual_production_shift,2050,2885,2885,2885,154656,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,net_zero_2050,decrease_agricultual_production,2050,3000,3000,3000,153656,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,net_zero_2050,decrease_agricultual_production,2050,3177,3177,3177,214372,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,net_zero_2050,decrease_agricultual_production,2050,3113,3113,3113,178633,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,net_zero_2050,decrease_agricultual_production,2050,3004,3004,3004,170946,3500000,3870000,190000,125000,17600000000
hydrogen,central,net_zero_2050,decrease_agricultual_production,2050,3074,3074,3074,198269,3500000,3870000,190000,125000,17600000000
hydrogen,texas,net_zero_2050,decrease_agricultual_production,2050,2796,2796,2796,207128,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,net_zero_2050,decrease_agricultual_production,2050,2608,2608,2608,220051,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,net_zero_2050,decrease_agricultual_production,2050,2938,2938,2938,164471,3500000,3870000,190000,125000,17600000000
hydrogen,california,net_zero_2050,decrease_agricultual_production,2050,2900,2900,2900,211091,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,net_zero_2050,population_shift,2050,2756,2756,2756,206453,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,net_zero_2050,population_shift,2050,2992,2992,2992,223296,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,net_zero_2050,population_shift,2050,2983,2983,2983,202280,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,net_zero_2050,population_shift,2050,2432,2432,2432,205324,3500000,3870000,190000,125000,17600000000
hydrogen,central,net_zero_2050,population_shift,2050,3039,3039,3039,160093,3500000,3870000,190000,125000,17600000000
hydrogen,texas,net_zero_2050,population_shift,2050,2437,2437,2437,155280,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,net_zero_2050,population_shift,2050,2488,2488,2488,193647,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,net_zero_2050,population_shift,2050,2889,2889,2889,153856,3500000,3870000,190000,125000,17600000000
hydrogen,california,net_zero_2050,population_shift,2050,2262,2262,2262,181113,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,net_zero_2050,increase_maritime,2050,2265,2265,2265,216458,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,net_zero_2050,increase_maritime,2050,3090,3090,3090,168863,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,net_zero_2050,increase_maritime,2050,3032,3032,3032,159595,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,net_zero_2050,increase_maritime,2050,3069,3069,3069,199186,3500000,3870000,190000,125000,17600000000
hydrogen,central,net_zero_2050,increase_maritime,2050,3117,3117,3117,163180,3500000,3870000,190000,125000,17600000000
hydrogen,texas,net_zero_2050,increase_maritime,2050,2429,2429,2429,151854,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,net_zero_2050,increase_maritime,2050,3027,3027,3027,190065,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,net_zero_2050,increase_maritime,2050,2896,2896,2896,177495,3500000,3870000,190000,125000,17600000000
hydrogen,california,net_zero_2050,increase_maritime,2050,2815,2815,2815,190565,3500000,3870000,190000,125000,17600000000
battery,north_east,business_as_usual,business_as_usual,2050,3220,3220,9660,194965,3500000,4000000,190000,125000,8600000000
battery,middle_atlantic,business_as_usual,business_as_usual,2050,2656,2656,7968,150289,3500000,4000000,190000,125000,8600000000
battery,south_east,business_as_usual,business_as_usual,2050,2189,2189,6567,184573,3500000,4000000,190000,125000,8600000000
battery,north_central,business_as_usual,business_as_usual,2050,2751,2751,8253,168614,3500000,4000000,190000,125000,8600000000
battery,central,business_as_usual,business_as_usual,2050,3156,3156,9468,162474,3500000,4000000,190000,125000,8600000000
battery,texas,business_as_usual,business_as_usual,2050,2444,2444,7332,187556,3500000,4000000,190000,125000,8600000000
battery,north_west,business_as_usual,business_as_usual,2050,2861,2861,8583,169112,3500000,4000000,190000,125000,8600000000
battery,south_west,business_as_usual,business_as_usual,2050,3000,3000,9000,206309,3500000,4000000,190000,125000,8600000000
battery,california,business_as_usual,business_as_usual,2050,2912,2912,8736,179583,3500000,4000000,190000,125000,8600000000
battery,north_east,business_as_usual,agricultual_production_shift,2050,3204,3204,9612,199223,3500000,4000000,190000,125000,8600000000
battery,middle_atlantic,business_as_usual,agricultual_production_shift,2050,2526,2526,7578,157101,3500000,4000000,190000,125000,8600000000
battery,south_east,business_as_usual,agricultual_production_shift,2050,2439,2439,7317,217448,3500000,4000000,190000,125000,8600000000
battery,north_central,business_as_usual,agricultual_production_shift,2050,3113,3113,9339,153714,3500000,4000000,190000,125000,8600000000
battery,central,business_as_usual,agricultual_production_shift,2050,2485,2485,7455,178393,3500000,4000000,190000,125000,8600000000
battery,texas,business_as_usual,agricultual_production_shift,2050,2851,2851,8553,164118,3500000,4000000,190000,125000,8600000000
battery,north_west,business_as_usual,agricultual_production_shift,2050,2649,2649,7947,183918,3500000,4000000,190000,125000,8600000000
battery,south_west,business_as_usual,agricultual_production_shift,2050,3234,3234,9702,220726,3500000,4000000,190000,125000,8600000000
battery,california,business_as_usual,agricultual_production_shift,2050,2816,2816,8448,187835,3500000,4000000,190000,125000,8600000000
battery,north_east,business_as_usual,decrease_agricultual_production,2050,2589,2589,7767,163242,3500000,4000000,190000,125000,8600000000
battery,middle_atlantic,business_as_usual,decrease_agricultual_production,2050,2551,2551,7653,197711,3500000,4000000,190000,125000,8600000000
battery,south_east,business_as_usual,decrease_agricultual_production,2050,2902,2902,8706,207645,3500000,4000000,190000,125000,8600000000
battery,north_central,business_as_usual,decrease_agricultual_production,2050,2261,2261,6783,164488,3500000,4000000,190000,125000,8600000000
