technology,region,energy_system_scenario,freight_demand_scenario,year,number_of_charging_stations,cost_per_station ($),track_mile (mi),rail_track_cost ($/mi),infrastructure_O&M_cost ($/year)
diesel,north_east,50%_reduction_2050,population_shift,2050,56,460833.7237,17050,1500000,455000000
diesel,middle_atlantic,50%_reduction_2050,population_shift,2050,41,460833.7237,15492,1500000,455000000
diesel,south_east,50%_reduction_2050,population_shift,2050,48,460833.7237,13310,1500000,455000000
diesel,north_central,50%_reduction_2050,population_shift,2050,50,460833.7237,17603,1500000,455000000
diesel,central,50%_reduction_2050,population_shift,2050,43,460833.7237,16317,1500000,455000000
diesel,texas,50%_reduction_2050,population_shift,2050,52,460833.7237,16608,1500000,455000000
diesel,north_west,50%_reduction_2050,population_shift,2050,43,460833.7237,13406,1500000,455000000
diesel,south_west,50%_reduction_2050,population_shift,2050,49,460833.7237,18347,1500000,455000000
diesel,california,50%_reduction_2050,population_shift,2050,43,460833.7237,13971,1500000,455000000
diesel,north_east,50%_reduction_2050,increase_maritime,2050,47,460833.7237,14554,1500000,455000000
diesel,middle_atlantic,50%_reduction_2050,increase_maritime,2050,40,460833.7237,17554,1500000,455000000
diesel,south_east,50%_reduction_2050,increase_maritime,2050,54,460833.7237,16653,1500000,455000000
diesel,north_central,50%_reduction_2050,increase_maritime,2050,47,460833.7237,15925,1500000,455000000
diesel,central,50%_reduction_2050,increase_maritime,2050,54,460833.7237,14147,1500000,455000000
diesel,texas,50%_reduction_2050,increase_maritime,2050,40,460833.7237,17933,1500000,455000000
diesel,north_west,50%_reduction_2050,increase_maritime,2050,45,460833.7237,16675,1500000,455000000
diesel,south_west,50%_reduction_2050,increase_maritime,2050,52,460833.7237,17135,1500000,455000000
diesel,california,50%_reduction_2050,increase_maritime,2050,38,460833.7237,14051,1500000,455000000
diesel,north_east,net_zero_2050,business_as_usual,2050,38,460833.7237,13773,1500000,455000000
diesel,middle_atlantic,net_zero_2050,business_as_usual,2050,46,460833.7237,15757,1500000,455000000
diesel,south_east,net_zero_2050,business_as_usual,2050,41,460833.7237,16813,1500000,455000000
diesel,north_central,net_zero_2050,business_as_usual,2050,46,460833.7237,14147,1500000,455000000
diesel,central,net_zero_2050,business_as_usual,2050,53,460833.7237,13766,1500000,455000000
diesel,texas,net_zero_2050,business_as_usual,2050,40,460833.7237,13914,1500000,455000000
diesel,north_west,net_zero_2050,business_as_usual,2050,39,460833.7237,18635,1500000,455000000
diesel,south_west,net_zero_2050,business_as_usual,2050,49,460833.7237,16884,1500000,455000000
diesel,california,net_zero_2050,business_as_usual,2050,55,460833.7237,16569,1500000,455000000
diesel,north_east,net_zero_2050,agricultual_production_shift,2050,40,460833.7237,16742,1500000,455000000
diesel,middle_atlantic,net_zero_2050,agricultual_production_shift,2050,42,460833.7237,18215,1500000,455000000
diesel,south_east,net_zero_2050,agricultual_production_shift,2050,41,460833.7237,17792,1500000,455000000
diesel,north_central,net_zero_2050,agricultual_production_shift,2050,44,460833.7237,13706,1500000,455000000
diesel,central,net_zero_2050,agricultual_production_shift,2050,39,460833.7237,15439,1500000,455000000
diesel,texas,net_zero_2050,agricultual_production_shift,2050,45,460833.7237,16080,1500000,455000000
diesel,north_west,net_zero_2050,agricultual_production_shift,2050,48,460833.7237,16038,1500000,455000000
diesel,south_west,net_zero_2050,agricultual_production_shift,2050,49,460833.7237,14512,1500000,455000000
diesel,california,net_zero_2050,agricultual_production_shift,2050,46,460833.7237,13349,1500000,455000000
diesel,north_east,net_zero_2050,decrease_agricultual_production,2050,44,460833.7237,12549,1500000,455000000
diesel,middle_atlantic,net_zero_2050,decrease_agricultual_production,2050,47,460833.7237,16150,1500000,455000000
diesel,south_east,net_zero_2050,decrease_agricultual_production,2050,55,460833.7237,16896,1500000,455000000
diesel,north_central,net_zero_2050,decrease_agricultual_production,2050,55,460833.7237,12685,1500000,455000000
diesel,central,net_zero_2050,decrease_agricultual_production,2050,52,460833.7237,14731,1500000,455000000
diesel,texas,net_zero_2050,decrease_agricultual_production,2050,41,460833.7237,15630,1500000,455000000
diesel,north_west,net_zero_2050,decrease_agricultual_production,2050,54,460833.7237,15527,1500000,455000000
diesel,south_west,net_zero_2050,decrease_agricultual_production,2050,45,460833.7237,15894,1500000,455000000
diesel,california,net_zero_2050,decrease_agricultual_production,2050,43,460833.7237,16029,1500000,455000000
diesel,north_east,net_zero_2050,population_shift,2050,50,460833.7237,13568,1500000,455000000
diesel,middle_atlantic,net_zero_2050,population_shift,2050,56,460833.7237,15533,1500000,455000000
diesel,south_east,net_zero_2050,population_shift,2050,40,460833.7237,15210,1500000,455000000
diesel,north_central,net_zero_2050,population_shift,2050,52,460833.7237,17507,1500000,455000000
diesel,central,net_zero_2050,population_shift,2050,45,460833.7237,16370,1500000,455000000
diesel,texas,net_zero_2050,population_shift,2050,39,460833.7237,13526,1500000,455000000
diesel,north_west,net_zero_2050,population_shift,2050,41,460833.7237,15464,1500000,455000000
diesel,south_west,net_zero_2050,population_shift,2050,41,460833.7237,13559,1500000,455000000
diesel,california,net_zero_2050,population_shift,2050,46,460833.7237,15823,1500000,455000000
diesel,north_east,net_zero_2050,increase_maritime,2050,39,460833.7237,18301,1500000,455000000
diesel,middle_atlantic,net_zero_2050,increase_maritime,2050,44,460833.7237,12506,1500000,455000000
diesel,south_east,net_zero_2050,increase_maritime,2050,46,460833.7237,17578,1500000,455000000
diesel,north_central,net_zero_2050,increase_maritime,2050,50,460833.7237,16416,1500000,455000000
diesel,central,net_zero_2050,increase_maritime,2050,43,460833.7237,15660,1500000,455000000
diesel,texas,net_zero_2050,increase_maritime,2050,40,460833.7237,14317,1500000,455000000
diesel,north_west,net_zero_2050,increase_maritime,2050,55,460833.7237,14737,1500000,455000000
diesel,south_west,net_zero_2050,increase_maritime,2050,51,460833.7237,14668,1500000,455000000
diesel,california,net_zero_2050,increase_maritime,2050,39,460833.7237,16810,1500000,455000000
biodiesel,north_east,business_as_usual,business_as_usual,2050,53,460833.7237,18004,1500000,455000000
biodiesel,middle_atlantic,business_as_usual,business_as_usual,2050,53,460833.7237,17499,1500000,455000000
biodiesel,south_east,business_as_usual,business_as_usual,2050,54,460833.7237,18339,1500000,455000000
biodiesel,north_central,business_as_usual,business_as_usual,2050,43,460833.7237,18177,1500000,455000000
biodiesel,central,business_as_usual,business_as_usual,2050,51,460833.7237,17687,1500000,455000000
biodiesel,texas,business_as_usual,business_as_usual,2050,49,460833.7237,18617,1500000,455000000
biodiesel,north_west,business_as_usual,business_as_usual,2050,49,460833.7237,16471,1500000,455000000
biodiesel,south_west,business_as_usual,business_as_usual,2050,44,460833.7237,18066,1500000,455000000
biodiesel,california,business_as_usual,business_as_usual,2050,54,460833.7237,16903,1500000,455000000
biodiesel,north_east,business_as_usual,agricultual_production_shift,2050,39,460833.7237,15657,1500000,455000000
biodiesel,middle_atlantic,business_as_usual,agricultual_production_shift,2050,43,460833.7237,14377,1500000,455000000
biodiesel,south_east,business_as_usual,agricultual_production_shift,2050,46,460833.7237,14579,1500000,455000000
biodiesel,north_central,business_as_usual,agricultual_production_shift,2050,51,460833.7237,15667,1500000,455000000
biodiesel,central,business_as_usual,agricultual_production_shift,2050,49,460833.7237,14948,1500000,455000000
biodiesel,texas,business_as_usual,agricultual_production_shift,2050,51,460833.7237,15690,1500000,455000000
biodiesel,north_west,business_as_usual,agricultual_production_shift,2050,43,460833.7237,17662,1500000,455000000
biodiesel,south_west,business_as_usual,agricultual_production_shift,2050,50,460833.7237,16249,1500000,455000000
biodiesel,california,business_as_usual,agricultual_production_shift,2050,46,460833.7237,17152,1500000,455000000
biodiesel,north_east,business_as_usual,decrease_agricultual_production,2050,39,460833.7237,17743,1500000,455000000
biodiesel,middle_atlantic,business_as_usual,decrease_agricultual_production,2050,39,460833.7237,13239,1500000,455000000
biodiesel,south_east,business_as_usual,decrease_agricultual_production,2050,53,460833.7237,14874,1500000,455000000
biodiesel,north_central,business_as_usual,decrease_agricultual_production,2050,48,460833.7237,17534,1500000,455000000
biodiesel,central,business_as_usual,decrease_agricultual_production,2050,54,460833.7237,16374,1500000,455000000
biodiesel,texas,business_as_usual,decrease_agricultual_production,2050,55,460833.7237,14303,1500000,455000000
biodiesel,north_west,business_as_usual,decrease_agricultual_production,2050,43,460833.7237,18362,1500000,455000000
biodiesel,south_west,business_as_usual,decrease_agricultual_production,2050,47,460833.7237,16202,1500000,455000000
biodiesel,california,business_as_usual,decrease_agricultual_production,2050,56,460833.7237,18605,1500000,455000000
biodiesel,north_east,business_as_usual,population_shift,2050,55,460833.7237,17626,1500000,455000000
biodiesel,middle_atlantic,business_as_usual,population_shift,2050,38,460833.7237,14341,1500000,455000000
biodiesel,south_east,business_as_usual,population_shift,2050,55,460833.7237,17820,1500000,455000000
biodiesel,north_central,business_as_usual,population_shift,2050,40,460833.7237,14592,1500000,455000000
biodiesel,central,business_as_usual,population_shift,2050,42,460833.7237,15863,1500000,455000000
biodiesel,texas,business_as_usual,population_shift,2050,54,460833.7237,16806,1500000,455000000
biodiesel,north_west,business_as_usual,population_shift,2050,52,460833.7237,16895,1500000,455000000
biodiesel,south_west,business_as_usual,population_shift,2050,55,460833.7237,15850,1500000,455000000
biodiesel,california,business_as_usual,population_shift,2050,56,460833.7237,13256,1500000,455000000
biodiesel,north_east,business_as_usual,increase_maritime,2050,40,460833.7237,16495,1500000,455000000
biodiesel,middle_atlantic,business_as_usual,increase_maritime,2050,52,460833.7237,16322,1500000,455000000
biodiesel,south_east,business_as_usual,increase_maritime,2050,40,460833.7237,15864,1500000,455000000
biodiesel,north_central,business_as_usual,increase_maritime,2050,45,460833.7237,16063,1500000,455000000
biodiesel,central,business_as_usual,increase_maritime,2050,39,460833.7237,18485,1500000,455000000
biodiesel,texas,business_as_usual,increase_maritime,2050,49,460833.7237,16232,1500000,455000000
biodiesel,north_west,business_as_usual,increase_maritime,2050,55,460833.7237,12803,1500000,455000000
biodiesel,south_west,business_as_usual,increase_maritime,2050,49,460833.7237,15407,1500000,455000000
biodiesel,california,business_as_usual,increase_maritime,2050,42,460833.7237,13689,1500000,455000000
biodiesel,north_east,50%_reduction_2050,business_as_usual,2050,43,460833.7237,12585,1500000,455000000
biodiesel,middle_atlantic,50%_reduction_2050,business_as_usual,2050,38,460833.7237,14640,1500000,455000000
biodiesel,south_east,50%_reduction_2050,business_as_usual,2050,39,460833.7237,12554,1500000,455000000
biodiesel,north_central,50%_reduction_2050,business_as_usual,2050,50,460833.7237,12747,1500000,455000000
biodiesel,central,50%_reduction_2050,business_as_usual,2050,45,460833.7237,16684,1500000,455000000
biodiesel,texas,50%_reduction_2050,business_as_usual,2050,43,460833.7237,13495,1500000,455000000
biodiesel,north_west,50%_reduction_2050,business_as_usual,2050,40,460833.7237,12491,1500000,455000000
biodiesel,south_west,50%_reduction_2050,business_as_usual,2050,42,460833.7237,12575,1500000,455000000
biodiesel,california,50%_reduction_2050,business_as_usual,2050,53,460833.7237,16171,1500000,455000000
biodiesel,north_east,50%_reduction_2050,agricultual_production_shift,2050,48,460833.7237,18129,1500000,455000000
biodiesel,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2050,50,460833.7237,14268,1500000,455000000
biodiesel,south_east,50%_reduction_2050,agricultual_production_shift,2050,39,460833.7237,14223,1500000,455000000
biodiesel,north_central,50%_reduction_2050,agricultual_production_shift,2050,42,460833.7237,16687,1500000,455000000
biodiesel,central,50%_reduction_2050,agricultual_production_shift,2050,52,460833.7237,13422,1500000,455000000
biodiesel,texas,50%_reduction_2050,agricultual_production_shift,2050,46,460833.7237,18194,1500000,455000000
biodiesel,north_west,50%_reduction_2050,agricultual_production_shift,2050,42,460833.7237,15014,1500000,455000000
biodiesel,south_west,50%_reduction_2050,agricultual_production_shift,2050,49,460833.7237,15130,1500000,455000000
biodiesel,california,50%_reduction_2050,agricultual_production_shift,2050,38,460833.7237,14867,1500000,455000000
biodiesel,north_east,50%_reduction_2050,decrease_agricultual_production,2050,53,460833.7237,13444,1500000,455000000
biodiesel,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2050,40,460833.7237,12570,1500000,455000000
biodiesel,south_east,50%_reduction_2050,decrease_agricultual_production,2050,48,460833.7237,15848,1500000,455000000
biodiesel,north_central,50%_reduction_2050,decrease_agricultual_production,2050,45,460833.7237,14063,1500000,455000000
biodiesel,central,50%_reduction_2050,decrease_agricultual_production,2050,56,460833.7237,12601,1500000,455000000
