technology,region,energy_system_scenario,freight_demand_scenario,year,energy_consumption,energy_unit,upstream_CO2_emission_factor,downstream_CO2_emission_factor,CO2_emission_factor_unit,upstream_CH4_emission_factor,downstream_CH4_emission_factor,CH4_emission_factor_unit
biodiesel,south_west,50%_reduction_2050,decrease_agricultual_production,2050,342170621,gallon,2.2079,8.8004,kgCO2/gallon,0.004,0.000824967,kgCH4/gallon
biodiesel,california,50%_reduction_2050,decrease_agricultual_production,2050,467499653,gallon,1.9204,10.512,kgCO2/gallon,0.0047,0.000788114,kgCH4/gallon
biodiesel,north_east,50%_reduction_2050,population_shift,2050,348481665,gallon,2.6929,11.1542,kgCO2/gallon,0.0047,0.000993705,kgCH4/gallon
biodiesel,middle_atlantic,50%_reduction_2050,population_shift,2050,427249337,gallon,2.1764,10.029,kgCO2/gallon,0.0041,0.000813885,kgCH4/gallon
biodiesel,south_east,50%_reduction_2050,population_shift,2050,452734246,gallon,2.6421,9.7298,kgCO2/gallon,0.0044,0.000866394,kgCH4/gallon
biodiesel,north_central,50%_reduction_2050,population_shift,2050,332176914,gallon,2.1615,11.7983,kgCO2/gallon,0.0041,0.000913059,kgCH4/gallon
biodiesel,central,50%_reduction_2050,population_shift,2050,338176604,gallon,2.2856,9.7627,kgCO2/gallon,0.0034,0.000806082,kgCH4/gallon
biodiesel,texas,50%_reduction_2050,population_shift,2050,489801994,gallon,2.7754,8.2541,kgCO2/gallon,0.0047,0.000746787,kgCH4/gallon
biodiesel,north_west,50%_reduction_2050,population_shift,2050,403496769,gallon,2.343,8.8876,kgCO2/gallon,0.0047,0.000979226,kgCH4/gallon
biodiesel,south_west,50%_reduction_2050,population_shift,2050,463345873,gallon,2.2656,11.2828,kgCO2/gallon,0.0038,0.000772936,kgCH4/gallon
biodiesel,california,50%_reduction_2050,population_shift,2050,394121533,gallon,2.5721,8.9557,kgCO2/gallon,0.0043,0.000724032,kgCH4/gallon
biodiesel,north_east,50%_reduction_2050,increase_maritime,2050,458807646,gallon,1.9994,10.1731,kgCO2/gallon,0.0045,0.000872116,kgCH4/gallon
biodiesel,middle_atlantic,50%_reduction_2050,increase_maritime,2050,372383962,gallon,2.2979,8.4179,kgCO2/gallon,0.0043,0.000736472,kgCH4/gallon
biodiesel,south_east,50%_reduction_2050,increase_maritime,2050,467631005,gallon,2.2374,10.89,kgCO2/gallon,0.0042,0.000976909,kgCH4/gallon
biodiesel,north_central,50%_reduction_2050,increase_maritime,2050,489455816,gallon,2.8393,8.869,kgCO2/gallon,0.0047,0.000817889,kgCH4/gallon
biodiesel,central,50%_reduction_2050,increase_maritime,2050,361241640,gallon,1.9453,8.5116,kgCO2/gallon,0.0037,0.001019737,kgCH4/gallon
biodiesel,texas,50%_reduction_2050,increase_maritime,2050,435900808,gallon,2.6399,11.3252,kgCO2/gallon,0.0042,0.000728633,kgCH4/gallon
biodiesel,north_west,50%_reduction_2050,increase_maritime,2050,399587111,gallon,1.9842,10.4195,kgCO2/gallon,0.0035,0.001038642,kgCH4/gallon
biodiesel,south_west,50%_reduction_2050,increase_maritime,2050,370605839,gallon,2.0943,9.3923,kgCO2/gallon,0.0033,0.000955454,kgCH4/gallon
biodiesel,california,50%_reduction_2050,increase_maritime,2050,470887690,gallon,2.3797,8.238,kgCO2/gallon,0.004,0.000856979,kgCH4/gallon
biodiesel,north_east,net_zero_2050,business_as_usual,2050,431718123,gallon,2.6099,11.0033,kgCO2/gallon,0.0034,0.000901503,kgCH4/gallon
biodiesel,middle_atlantic,net_zero_2050,business_as_usual,2050,492144352,gallon,2.7782,8.0851,kgCO2/gallon,0.0041,0.000885855,kgCH4/gallon
biodiesel,south_east,net_zero_2050,business_as_usual,2050,480911959,gallon,2.1455,8.4684,kgCO2/gallon,0.0045,0.000767491,kgCH4/gallon
biodiesel,north_central,net_zero_2050,business_as_usual,2050,466435616,gallon,1.9631,9.9805,kgCO2/gallon,0.0039,0.001048486,kgCH4/gallon
biodiesel,central,net_zero_2050,business_as_usual,2050,331227239,gallon,2.0733,8.7666,kgCO2/gallon,0.0035,0.000796131,kgCH4/gallon
biodiesel,texas,net_zero_2050,business_as_usual,2050,380315987,gallon,2.8338,10.9386,kgCO2/gallon,0.0035,0.000751735,kgCH4/gallon
biodiesel,north_west,net_zero_2050,business_as_usual,2050,388108871,gallon,2.2231,8.677,kgCO2/gallon,0.0038,0.000782886,kgCH4/gallon
biodiesel,south_west,net_zero_2050,business_as_usual,2050,458781271,gallon,1.9506,9.1939,kgCO2/gallon,0.0044,0.000818126,kgCH4/gallon
biodiesel,california,net_zero_2050,business_as_usual,2050,375006904,gallon,2.6878,10.5427,kgCO2/gallon,0.0046,0.00080947,kgCH4/gallon
biodiesel,north_east,net_zero_2050,agricultual_production_shift,2050,358766303,gallon,2.6162,12.0325,kgCO2/gallon,0.0034,0.000707576,kgCH4/gallon
biodiesel,middle_atlantic,net_zero_2050,agricultual_production_shift,2050,341916951,gallon,2.1575,9.9906,kgCO2/gallon,0.0043,0.001039605,kgCH4/gallon
biodiesel,south_east,net_zero_2050,agricultual_production_shift,2050,402345971,gallon,2.6587,11.9008,kgCO2/gallon,0.0038,0.000881381,kgCH4/gallon
biodiesel,north_central,net_zero_2050,agricultual_production_shift,2050,373475252,gallon,2.2301,11.0351,kgCO2/gallon,0.0042,0.00101483,kgCH4/gallon
biodiesel,central,net_zero_2050,agricultual_production_shift,2050,425232403,gallon,2.1319,9.0929,kgCO2/gallon,0.0034,0.000767747,kgCH4/gallon
biodiesel,texas,net_zero_2050,agricultual_production_shift,2050,344032731,gallon,2.0887,10.2819,kgCO2/gallon,0.0039,0.000762562,kgCH4/gallon
biodiesel,north_west,net_zero_2050,agricultual_production_shift,2050,392979345,gallon,2.5258,9.6606,kgCO2/gallon,0.0039,0.000906904,kgCH4/gallon
biodiesel,south_west,net_zero_2050,agricultual_production_shift,2050,364421099,gallon,2.1777,10.6985,kgCO2/gallon,0.0035,0.000948702,kgCH4/gallon
biodiesel,california,net_zero_2050,agricultual_production_shift,2050,386153282,gallon,2.4988,10.3084,kgCO2/gallon,0.0047,0.000883144,kgCH4/gallon
biodiesel,north_east,net_zero_2050,decrease_agricultual_production,2050,430043817,gallon,1.9413,8.9675,kgCO2/gallon,0.0033,0.000741822,kgCH4/gallon
biodiesel,middle_atlantic,net_zero_2050,decrease_agricultual_production,2050,388063374,gallon,2.1091,11.0019,kgCO2/gallon,0.0033,0.001057688,kgCH4/gallon
biodiesel,south_east,net_zero_2050,decrease_agricultual_production,2050,333076757,gallon,1.9704,9.1544,kgCO2/gallon,0.0047,0.00071349,kgCH4/gallon
biodiesel,north_central,net_zero_2050,decrease_agricultual_production,2050,482067103,gallon,1.9113,9.4569,kgCO2/gallon,0.0047,0.000794795,kgCH4/gallon
biodiesel,central,net_zero_2050,decrease_agricultual_production,2050,332034320,gallon,2.0119,8.568,kgCO2/gallon,0.0034,0.00096471,kgCH4/gallon
biodiesel,texas,net_zero_2050,decrease_agricultual_production,2050,390380483,gallon,2.1547,10.8527,kgCO2/gallon,0.0038,0.001025107,kgCH4/gallon
biodiesel,north_west,net_zero_2050,decrease_agricultual_production,2050,420440762,gallon,2.4037,9.2408,kgCO2/gallon,0.0035,0.000796039,kgCH4/gallon
biodiesel,south_west,net_zero_2050,decrease_agricultual_production,2050,360590784,gallon,2.3044,8.1107,kgCO2/gallon,0.0034,0.00095011,kgCH4/gallon
biodiesel,california,net_zero_2050,decrease_agricultual_production,2050,399305694,gallon,2.8452,9.2541,kgCO2/gallon,0.0036,0.000953632,kgCH4/gallon
biodiesel,north_east,net_zero_2050,population_shift,2050,434491383,gallon,1.9096,9.8936,kgCO2/gallon,0.004,0.000772111,kgCH4/gallon
biodiesel,middle_atlantic,net_zero_2050,population_shift,2050,398752351,gallon,2.0506,12.0087,kgCO2/gallon,0.0039,0.000872006,kgCH4/gallon
biodiesel,south_east,net_zero_2050,population_shift,2050,411251601,gallon,2.093,9.8024,kgCO2/gallon,0.0034,0.000920934,kgCH4/gallon
biodiesel,north_central,net_zero_2050,population_shift,2050,459637422,gallon,2.5074,10.5196,kgCO2/gallon,0.0036,0.001032423,kgCH4/gallon
biodiesel,central,net_zero_2050,population_shift,2050,349888763,gallon,2.1624,11.6378,kgCO2/gallon,0.0042,0.000829537,kgCH4/gallon
biodiesel,texas,net_zero_2050,population_shift,2050,350860309,gallon,2.3669,11.1285,kgCO2/gallon,0.0045,0.001040747,kgCH4/gallon
biodiesel,north_west,net_zero_2050,population_shift,2050,467368551,gallon,2.3344,11.6281,kgCO2/gallon,0.0035,0.000832002,kgCH4/gallon
biodiesel,south_west,net_zero_2050,population_shift,2050,367560563,gallon,2.1027,9.978,kgCO2/gallon,0.0047,0.000985274,kgCH4/gallon
biodiesel,california,net_zero_2050,population_shift,2050,465362878,gallon,2.5547,8.1017,kgCO2/gallon,0.0037,0.000745992,kgCH4/gallon
biodiesel,north_east,net_zero_2050,increase_maritime,2050,425063369,gallon,2.3402,11.9023,kgCO2/gallon,0.0047,0.000857659,kgCH4/gallon
biodiesel,middle_atlantic,net_zero_2050,increase_maritime,2050,463937151,gallon,2.0764,10.5009,kgCO2/gallon,0.0042,0.000713119,kgCH4/gallon
biodiesel,south_east,net_zero_2050,increase_maritime,2050,357721425,gallon,1.9813,8.6225,kgCO2/gallon,0.0034,0.00076777,kgCH4/gallon
biodiesel,north_central,net_zero_2050,increase_maritime,2050,446734831,gallon,2.5488,10.7294,kgCO2/gallon,0.0044,0.001040551,kgCH4/gallon
biodiesel,central,net_zero_2050,increase_maritime,2050,402822109,gallon,2.8156,10.4292,kgCO2/gallon,0.0045,0.001035359,kgCH4/gallon
biodiesel,texas,net_zero_2050,increase_maritime,2050,333043767,gallon,2.2404,12.0142,kgCO2/gallon,0.0039,0.000990321,kgCH4/gallon
biodiesel,north_west,net_zero_2050,increase_maritime,2050,414576526,gallon,1.9429,11.8098,kgCO2/gallon,0.0047,0.000927427,kgCH4/gallon
biodiesel,south_west,net_zero_2050,increase_maritime,2050,452533565,gallon,2.0095,11.8094,kgCO2/gallon,0.0033,0.000791652,kgCH4/gallon
biodiesel,california,net_zero_2050,increase_maritime,2050,371398405,gallon,1.9502,10.8836,kgCO2/gallon,0.0035,0.000791753,kgCH4/gallon
hydrogen,north_east,business_as_usual,business_as_usual,2050,429089802,kgH2,13.29,0,kgCO2/kgH2,0.0261747,0,kgCH4/kgH2
hydrogen,middle_atlantic,business_as_usual,business_as_usual,2050,415637673,kgH2,10.86,0,kgCO2/kgH2,0.02552299,0,kgCH4/kgH2
hydrogen,south_east,business_as_usual,business_as_usual,2050,461612926,kgH2,13.81,0,kgCO2/kgH2,0.02683204,0,kgCH4/kgH2
hydrogen,north_central,business_as_usual,business_as_usual,2050,508743285,kgH2,13.75,0,kgCO2/kgH2,0.02561584,0,kgCH4/kgH2
hydrogen,central,business_as_usual,business_as_usual,2050,468078894,kgH2,14.2,0,kgCO2/kgH2,0.03567156,0,kgCH4/kgH2
hydrogen,texas,business_as_usual,business_as_usual,2050,382623548,kgH2,11.46,0,kgCO2/kgH2,0.0335979,0,kgCH4/kgH2
hydrogen,north_west,business_as_usual,business_as_usual,2050,363882313,kgH2,15.68,0,kgCO2/kgH2,0.02581648,0,kgCH4/kgH2
hydrogen,south_west,business_as_usual,business_as_usual,2050,483456144,kgH2,12.25,0,kgCO2/kgH2,0.03622199,0,kgCH4/kgH2
hydrogen,california,business_as_usual,business_as_usual,2050,365654816,kgH2,11.28,0,kgCO2/kgH2,0.03216864,0,kgCH4/kgH2
hydrogen,north_east,business_as_usual,agricultual_production_shift,2050,490988635,kgH2,14.44,0,kgCO2/kgH2,0.02506624,0,kgCH4/kgH2
hydrogen,middle_atlantic,business_as_usual,agricultual_production_shift,2050,409939255,kgH2,13.63,0,kgCO2/kgH2,0.03203975,0,kgCH4/kgH2
hydrogen,south_east,business_as_usual,agricultual_production_shift,2050,384786214,kgH2,12.46,0,kgCO2/kgH2,0.03095504,0,kgCH4/kgH2
hydrogen,north_central,business_as_usual,agricultual_production_shift,2050,441064240,kgH2,13.5,0,kgCO2/kgH2,0.02854819,0,kgCH4/kgH2
hydrogen,central,business_as_usual,agricultual_production_shift,2050,496214226,kgH2,11.14,0,kgCO2/kgH2,0.02818061,0,kgCH4/kgH2
hydrogen,texas,business_as_usual,agricultual_production_shift,2050,450366831,kgH2,12.57,0,kgCO2/kgH2,0.03405383,0,kgCH4/kgH2
hydrogen,north_west,business_as_usual,agricultual_production_shift,2050,459596111,kgH2,15.31,0,kgCO2/kgH2,0.03619626,0,kgCH4/kgH2
hydrogen,south_west,business_as_usual,agricultual_production_shift,2050,405351962,kgH2,15.41,0,kgCO2/kgH2,0.0319497,0,kgCH4/kgH2
hydrogen,california,business_as_usual,agricultual_production_shift,2050,479305154,kgH2,14.58,0,kgCO2/kgH2,0.03521931,0,kgCH4/kgH2
hydrogen,north_east,business_as_usual,decrease_agricultual_production,2050,509046251,kgH2,14.31,0,kgCO2/kgH2,0.03437815,0,kgCH4/kgH2
hydrogen,middle_atlantic,business_as_usual,decrease_agricultual_production,2050,414390284,kgH2,10.48,0,kgCO2/kgH2,0.02459408,0,kgCH4/kgH2
hydrogen,south_east,business_as_usual,decrease_agricultual_production,2050,438582052,kgH2,12.19,0,kgCO2/kgH2,0.02965007,0,kgCH4/kgH2
hydrogen,north_central,business_as_usual,decrease_agricultual_production,2050,416657676,kgH2,13.7,0,kgCO2/kgH2,0.03342719,0,kgCH4/kgH2
hydrogen,central,business_as_usual,decrease_agricultual_production,2050,358302941,kgH2,12.52,0,kgCO2/kgH2,0.0309849,0,kgCH4/kgH2
hydrogen,texas,business_as_usual,decrease_agricultual_production,2050,443487485,kgH2,10.76,0,kgCO2/kgH2,0.03149007,0,kgCH4/kgH2
hydrogen,north_west,business_as_usual,decrease_agricultual_production,2050,492358374,kgH2,14.78,0,kgCO2/kgH2,0.02618972,0,kgCH4/kgH2
hydrogen,south_west,business_as_usual,decrease_agricultual_production,2050,501158459,kgH2,12.18,0,kgCO2/kgH2,0.03401081,0,kgCH4/kgH2
hydrogen,california,business_as_usual,decrease_agricultual_production,2050,423714730,kgH2,13.97,0,kgCO2/kgH2,0.0322681,0,kgCH4/kgH2
hydrogen,north_east,business_as_usual,population_shift,2050,356057054,kgH2,12.72,0,kgCO2/kgH2,0.03470021,0,kgCH4/kgH2
hydrogen,middle_atlantic,business_as_usual,population_shift,2050,440372557,kgH2,13.56,0,kgCO2/kgH2,0.02704202,0,kgCH4/kgH2
hydrogen,south_east,business_as_usual,population_shift,2050,488599191,kgH2,12.82,0,kgCO2/kgH2,0.03288495,0,kgCH4/kgH2
hydrogen,north_central,business_as_usual,population_shift,2050,514389002,kgH2,14.48,0,kgCO2/kgH2,0.03412232,0,kgCH4/kgH2
hydrogen,central,business_as_usual,population_shift,2050,364449039,kgH2,11.57,0,kgCO2/kgH2,0.03376625,0,kgCH4/kgH2
hydrogen,texas,business_as_usual,population_shift,2050,500874398,kgH2,12.08,0,kgCO2/kgH2,0.03324109,0,kgCH4/kgH2
hydrogen,north_west,business_as_usual,population_shift,2050,466785880,kgH2,15.26,0,kgCO2/kgH2,0.02466504,0,kgCH4/kgH2
hydrogen,south_west,business_as_usual,population_shift,2050,379750080,kgH2,15.45,0,kgCO2/kgH2,0.03600219,0,kgCH4/kgH2
hydrogen,california,business_as_usual,population_shift,2050,492628021,kgH2,11.6,0,kgCO2/kgH2,0.03500391,0,kgCH4/kgH2
hydrogen,north_east,business_as_usual,increase_maritime,2050,365724010,kgH2,14.08,0,kgCO2/kgH2,0.02538501,0,kgCH4/kgH2
hydrogen,middle_atlantic,business_as_usual,increase_maritime,2050,517960301,kgH2,15.22,0,kgCO2/kgH2,0.03592613,0,kgCH4/kgH2
hydrogen,south_east,business_as_usual,increase_maritime,2050,504658593,kgH2,10.91,0,kgCO2/kgH2,0.03555906,0,kgCH4/kgH2
hydrogen,north_central,business_as_usual,increase_maritime,2050,456426997,kgH2,12.39,0,kgCO2/kgH2,0.02866477,0,kgCH4/kgH2
hydrogen,central,business_as_usual,increase_maritime,2050,477838574,kgH2,12.17,0,kgCO2/kgH2,0.02836203,0,kgCH4/kgH2
hydrogen,texas,business_as_usual,increase_maritime,2050,351384937,kgH2,13.12,0,kgCO2/kgH2,0.02973603,0,kgCH4/kgH2
hydrogen,north_west,business_as_usual,increase_maritime,2050,439445682,kgH2,13.55,0,kgCO2/kgH2,0.03479332,0,kgCH4/kgH2
hydrogen,south_west,business_as_usual,increase_maritime,2050,476445269,kgH2,12.98,0,kgCO2/kgH2,0.02528299,0,kgCH4/kgH2
hydrogen,california,business_as_usual,increase_maritime,2050,479923812,kgH2,11.29,0,kgCO2/kgH2,0.03144125,0,kgCH4/kgH2
hydrogen,north_east,50%_reduction_2050,business_as_usual,2050,427730434,kgH2,12.51,0,kgCO2/kgH2,0.03266002,0,kgCH4/kgH2
hydrogen,middle_atlantic,50%_reduction_2050,business_as_usual,2050,436310763,kgH2,12.24,0,kgCO2/kgH2,0.02983706,0,kgCH4/kgH2
hydrogen,south_east,50%_reduction_2050,business_as_usual,2050,362767969,kgH2,12.83,0,kgCO2/kgH2,0.03438287,0,kgCH4/kgH2
hydrogen,north_central,50%_reduction_2050,business_as_usual,2050,454788761,kgH2,15.17,0,kgCO2/kgH2,0.02836592,0,kgCH4/kgH2
hydrogen,central,50%_reduction_2050,business_as_usual,2050,428640281,kgH2,12.43,0,kgCO2/kgH2,0.02819115,0,kgCH4/kgH2
hydrogen,texas,50%_reduction_2050,business_as_usual,2050,475044779,kgH2,14.66,0,kgCO2/kgH2,0.03353061,0,kgCH4/kgH2
hydrogen,north_west,50%_reduction_2050,business_as_usual,2050,420457424,kgH2,13.94,0,kgCO2/kgH2,0.02552703,0,kgCH4/kgH2
hydrogen,south_west,50%_reduction_2050,business_as_usual,2050,363806002,kgH2,13.78,0,kgCO2/kgH2,0.0294686,0,kgCH4/kgH2
hydrogen,california,50%_reduction_2050,business_as_usual,2050,410330979,kgH2,13.53,0,kgCO2/kgH2,0.02492431,0,kgCH4/kgH2
hydrogen,north_east,50%_reduction_2050,agricultual_production_shift,2050,496865308,kgH2,11.71,0,kgCO2/kgH2,0.03162406,0,kgCH4/kgH2
hydrogen,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2050,494268818,kgH2,13.87,0,kgCO2/kgH2,0.02538771,0,kgCH4/kgH2
hydrogen,south_east,50%_reduction_2050,agricultual_production_shift,2050,432925243,kgH2,11.02,0,kgCO2/kgH2,0.02950845,0,kgCH4/kgH2
hydrogen,north_central,50%_reduction_2050,agricultual_production_shift,2050,463135738,kgH2,15.32,0,kgCO2/kgH2,0.02685669,0,kgCH4/kgH2
hydrogen,central,50%_reduction_2050,agricultual_production_shift,2050,346924220,kgH2,10.72,0,kgCO2/kgH2,0.03144701,0,kgCH4/kgH2
hydrogen,texas,50%_reduction_2050,agricultual_production_shift,2050,359252544,kgH2,14.32,0,kgCO2/kgH2,0.03494489,0,kgCH4/kgH2
hydrogen,north_west,50%_reduction_2050,agricultual_production_shift,2050,371007085,kgH2,12.93,0,kgCO2/kgH2,0.03412284,0,kgCH4/kgH2
hydrogen,south_west,50%_reduction_2050,agricultual_production_shift,2050,393137088,kgH2,10.92,0,kgCO2/kgH2,0.02602306,0,kgCH4/kgH2
hydrogen,california,50%_reduction_2050,agricultual_production_shift,2050,387265203,kgH2,15.09,0,kgCO2/kgH2,0.03229398,0,kgCH4/kgH2
hydrogen,north_east,50%_reduction_2050,decrease_agricultual_production,2050,462285991,kgH2,13.98,0,kgCO2/kgH2,0.03137489,0,kgCH4/kgH2
hydrogen,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2050,445336276,kgH2,15.58,0,kgCO2/kgH2,0.02470627,0,kgCH4/kgH2
hydrogen,south_east,50%_reduction_2050,decrease_agricultual_production,2050,348781972,kgH2,12.92,0,kgCO2/kgH2,0.03457015,0,kgCH4/kgH2
hydrogen,north_central,50%_reduction_2050,decrease_agricultual_production,2050,434573644,kgH2,15.28,0,kgCO2/kgH2,0.03309396,0,kgCH4/kgH2
hydrogen,central,50%_reduction_2050,decrease_agricultual_production,2050,513719879,kgH2,10.51,0,kgCO2/kgH2,0.03333085,0,kgCH4/kgH2
hydrogen,texas,50%_reduction_2050,decrease_agricultual_production,2050,444699724,kgH2,12.58,0,kgCO2/kgH2,0.03533538,0,kgCH4/kgH2
hydrogen,north_west,50%_reduction_2050,decrease_agricultual_production,2050,353019298,kgH2,14.66,0,kgCO2/kgH2,0.0256916,0,kgCH4/kgH2
hydrogen,south_west,50%_reduction_2050,decrease_agricultual_production,2050,499827838,kgH2,14.93,0,kgCO2/kgH2,0.02712144,0,kgCH4/kgH2
hydrogen,california,50%_reduction_2050,decrease_agricultual_production,2050,383670340,kgH2,12.35,0,kgCO2/kgH2,0.02547064,0,kgCH4/kgH2
hydrogen,north_east,50%_reduction_2050,population_shift,2050,371715556,kgH2,13.03,0,kgCO2/kgH2,0.03220134,0,kgCH4/kgH2
hydrogen,middle_atlantic,50%_reduction_2050,population_shift,2050,394546941,kgH2,15.1,0,kgCO2/kgH2,0.02711399,0,kgCH4/kgH2
hydrogen,south_east,50%_reduction_2050,population_shift,2050,509229541,kgH2,11.83,0,kgCO2/kgH2,0.02796828,0,kgCH4/kgH2
hydrogen,north_central,50%_reduction_2050,population_shift,2050,461336711,kgH2,14.19,0,kgCO2/kgH2,0.03064969,0,kgCH4/kgH2
hydrogen,central,50%_reduction_2050,population_shift,2050,458578895,kgH2,14.86,0,kgCO2/kgH2,0.03198636,0,kgCH4/kgH2
hydrogen,texas,50%_reduction_2050,population_shift,2050,482784421,kgH2,10.67,0,kgCO2/kgH2,0.03289175,0,kgCH4/kgH2
hydrogen,north_west,50%_reduction_2050,population_shift,2050,360189880,kgH2,14.08,0,kgCO2/kgH2,0.02477435,0,kgCH4/kgH2
hydrogen,south_west,50%_reduction_2050,population_shift,2050,417925365,kgH2,13.07,0,kgCO2/kgH2,0.03473972,0,kgCH4/kgH2
hydrogen,california,50%_reduction_2050,population_shift,2050,416936417,kgH2,13.1,0,kgCO2/kgH2,0.03061147,0,kgCH4/kgH2
